,review_cleaned_text,sentiment
2507,"['mediocre', 'aspect', 'dull', 'uninteresting', 'mess', 'forgettable', 'movie']",0
2508,"['achievement', 'bad', ""it's"", 'good', 'bad', ""it's"", 'memorable', 'movie']",0
2509,"['hollow', 'shell', 'movie']",0
2510,"['seriously', 'worth', 'waste', 'kid', 'time']",0
2511,"['avoid', 'avoid', 'avoid']",0
2512,"['drive', 'bark', 'mad']",0
2513,"['transfer', 'good']",1
2514,"['nice', 'relax', 'late', 'night', 'viewing']",1
2515,"['movie', 'wonderful', 'dancing', 'title']",1
2516,"['great', 'music', 'terrific', 'scenery']",1
2517,"['handle', 'tough', 'issue', 'dignity', 'grace', 'course', 'shock', 'spoiler']",1
2518,"['happy', 'wonderful', 'feel', 'good', 'ending']",1
2519,"['point', 'journey', 'journey', 'touch', 'member', 'family']",1
2520,"['movie', 'need', 'come', 'tv', '...', 'mind', 'fact', 'memorize']",1
2521,['new'],0
2522,"['second', 'movie']",0
2523,"['movie', 'action', 'scene', 'little', 'comedy']",0
2524,"['plot', 'hole', 'pair', 'fishnet', 'stocking', 'direction', 'editing', 'astonishingly', 'ham', 'fisted']",0
2525,"['earth', 'iron', 'film']",0
2526,"['film', 'recommend']",1
2527,"['good', 'plot', 'hold', 'complete', 'attention', 'acting', 'superb', 'tom', 'wilkinson', 'fantastic', 'emily', 'watson', 'good']",1
2528,"['good', 'film', 'great', 'unconditional', 'love']",1
2529,"['tom', 'wilkinson', 'character', 'man', 'prepare', 'ordeal', 'begin', 'matter', 'hand', 'story', 'progress', 'great', 'actor', 'performance', 'feel', 'character', 'anguish', 'suffering']",1
2530,"['emily', 'watson', 'character', 'strong', 'quick', 'glance', 'understand']",1
2531,"['despite', 'pan', 'reviewer', 'like', 'movie']",1
2532,"['fact', 'like', 'interview', 'vampire', 'like', 'lestat', 'stuart', 'townsend', 'cruise', 'attempt']",1
2533,"['aailiyah', 'pretty', 'good', 'akasha', 'place', 'compelling', 'entrance', 'mini', 'dance', 'scene']",1
2534,"['big', 'fan', 'series', 'anne', 'rice', 'style', 'sensitivity', 'treatment']",1
2535,"['guess', 'like', 'detail', 'dysfunction', '--', 'believable']",1
2536,"['football', 'scene', 'end', 'perplex']",0
2537,"['think', 'acting', 'skilled']",1
2538,"['meredith', 'm', 'right']",1
2539,"['charming', 'film', 'wonderful', 'sentiment', 'heart']",1
2540,"['rare', 'film', 'maker', 'time', 'tell', 'worthy', 'moral', 'tale', 'care', 'love', 'fall', 'trap', 'overly', 'syrupy', 'indulgent']",1
2541,"['truly', 'lovely', 'film']",1
2542,"['early', 'film', 'future', 'goremeister', 'lucio', 'fulci', 'good', 'addition', 'giallo', 'sub', 'genre']",1
2543,"['good', 'italian', 'thriller', 'early', '70']",1
2544,"['standout', 'scene']",1
2545,"['scene', 'strong', 'unpleasant']",0
2546,"['technically', 'film', 'impressive', 'camera', 'work', 'solid', 'act', 'effective', 'music', 'riz', 'ortolani', '\x96', 'particularly', 'good', 'recur', 'unaccompanied', 'female', 'vocal', 'sound', 'like', 'come', 'distant', 'hill']",1
2547,"['wild', 'stuff', 'highly', 'recommend', 'fan', 'giallo', 'cinema']",1
2548,"['movie', 'interesting', 'begin', 'end']",1
2549,"['like', 'way', 'dustin', 'hoffman', 'character', 'ready', 'stay', 'son']",1
2550,"['movie', 'reveal']",1
2551,"['personally', 'think', 'people', 'learn', 'find', 'compromise', 'self', 'involve', 'people', 'issue']",1
2552,['boring'],0
2553,"['tired', 'clichés', 'lazy', 'writing', 'come', 'thick', 'fast']",0
2554,"['ps', 'scene', 'movie', 'cool', 'central', 'character', 'find', 'room', 'blow']",1
2555,"['fresh', 'subtle', 'sublime', 'effect']",1
2556,"['italian', 'reviewer', 'small', 'great', 'film', 'right']",1
2557,"['actor', 'wonderful', 'performance', 'especially', 'jennifer', 'rubin', 'jamie', 'harris', 'change', 'nervous', 'starlet', 'beginning', 'strange', 'event', 'cool', 'star']",1
2558,"['learn', 'lot', 'real', 'inside', 'emotion', 'people', 'movie', 'lot', 'movie', 'business']",1
2559,"['movie', 'movie', 'situation', 'beginning', 'game', 'play', 'act', 'coach', 'fascinating']",1
2560,"['music', 'mark', 'snow', 'possibly', 'good', 'score', 'hear']",1
2561,"['forget', 'movie']",1
2562,['film'],0
2563,"['film', 'ultra', 'cheap', 'look']",0
2564,"['result', 'film', 'look', 'right']",0
2565,"['engage', 'exciting']",0
2566,"['plot', 'nonsense', 'interest', 'slight', 'way', 'uniqueness']",0
2567,"['foreigner', 'worth', 'second', 'time']",0
2568,"['child', 'tv', '1973', 'stranger', 'love']",1
2569,"['duet', 'astronaut', 'doctor', 'beginning', 'movie', 'perfect', 'exchange', 'consider', 'movie', 'cold', 'war', 'astronaut', 'big', 'fear', 'crash', 'ussr']",1
2570,"['movie', 'awesome']",1
2571,"['love', 'scary']",1
2572,"['love', 'scream', 'movie', 'horror', 'movie', 'rank', 'way']",1
2573,"['want', 'real', 'scare', 'rent']",1
2574,"['extraordinary', 'film']",1
2575,"['courtroom', 'drama', 'compelling', 'indictment', 'american', 'justice', 'system', 'frightening']",1
2576,"['film', 'highlight', 'fundamental', 'flaw', 'legal', 'process', 'discover', 'guilt', 'innocence', 'present', 'court']",1
2577,"['film', 'pace', 'understate', 'good', 'courtroom', 'documentary']",1
2578,"['routine', 'fact', 'base', 'tv', 'drama', 'boost', 'fine', 'performance', 'cole']",1
2579,"['predictable', 'bad', 'watch']",1
2580,"['clear', 'range', 'ability', 'pull']",1
2581,"['carry', 'movie']",1
2582,"['constantine', 'right', 'intensity', 'good', 'understanding', 'underlying', 'psychological', 'motivation']",1
2583,"['wonderful', 'inspiring', 'watch', 'hope', 'gets', 'release', 'video', 'dvd']",1
2584,"['piece', 'trash', 'release', 'acting', 'story', 'character', 'supposedly', 'special', 'effect', 'etc', '...', 'wrong']",0
2585,"['fact', 'stinker', 'smell', 'like', 'direct', 'video', 'release']",0
2586,"['avoid', 'cost']",0
2587,"['star', 'trek', 'v', 'final', 'frontier', 'bad', 'series']",0
2588,"['acting', 'involved', 'include', 'like', 'shatner', 'nimoy', 'bad', 'wash', 'old', 'look', 'real', 'life', 'special', 'effect', 'tacky', 'like', 'spock', 'rescue', 'kirk', 'jet', 'pack', 'fall', 'mountain']",0
2589,"['attempt', 'humor', 'pitiful', 'story', 'awful', ""dosen't"", 'bear', 'think', 'basically', 'involve', 'vulcan', 'steal', 'enterprise', 'find', 'god', 'seriously', 'care', 'film', 'oh', 'mention', 'uhura', 'belly', 'dance', 'distract', 'male', 'guard']",0
2590,"['place', 'good', 'film', 'garbage']",0
2591,"['bad', 'series']",0
2592,"['edit', 'editing', 'film', 'phenomenal', 'opinion']",1
2593,"['song', 'explain', 'emotion', 'subject', 'jay', 'adams', 'unfortunate', 'life', 'subject', 'talk', 'song', 'old', 'man', 'neil', 'young', 'play', 'evoke', 'emotion']",1
2594,"['cinematography', 'film', 'shoot', 'interesting', 'way']",1
2595,"['course', 'footage', '70', 'grainy', 'enhance', 'film']",1
2596,"['film', 'offer', 'delight', 'surprise']",1
2597,"['achille', 'philippa', 'beautifully', 'sing', 'duet', 'don', 'giovanni', 'perfectly', 'describe', 'situation', 'movie', 'appreciate', 'subtle', 'layer', 'excellent', 'film']",1
2598,"['story', 'unfold', '18th', 'century', 'jutland', 'use', 'period', 'music', 'play', 'period', 'instrument', 'fine', 'touch']",1
2599,"['share', 'general', 'loewenhielm', 'exquisite', 'joy', 'partaking', 'cailles', 'en', 'sarcophage', 'watch', 'movie', 'wish', 'small', 'sample', 'savor']",1
2600,"['understated', 'film', 'leave', 'impression']",1
2601,"['warmth', 'generate', 'contrast', 'austere', 'backdrop']",1
2602,"['leave', 'theater', 'want', 'dance', 'star']",1
2603,"['acting', 'expect', 'cast', 'notch']",1
2604,"['character', 'flesh', 'surprisingly', 'particularly', 'grimes', 'blake', 'actor', 'deliver', 'sharply', 'script', 'line', 'right', 'deadpan', 'tongue', 'cheek', 'dialogue', 'hilarious', 'realistic']",1
2605,"['angus', 'scrimm', 'turn', 'good', 'performance', 'somewhat', 'brief', 'memorable', 'role', 'gently', 'menacing', 'violin', 'play', 'anatomist', 'doctor', 'quinn']",1
2606,"['conclusion', 'love']",1
2607,"['long', 'time', 'entertain', 'movie']",1
2608,"['struggle', 'find', 'bad']",1
2609,"['mark', 'word', 'cult', 'film', 'like', 'evil', 'dead', '2', 'phantasm', 'people', 'discover', 'fall', 'love', '20', '30', '40', 'year', 'line']",1
2610,"['pretty', 'surprising', 'wonderful', 'film', '1949', 'hollywood', 'generally', 'collective', 'head', 'sand', 'concern', 'black', 'white', 'issue', 'time']",1
2611,"['film', 'deserve', 'strong', 'kudo', 'stand', 'exceptional', 'act', 'lesser', 'know', 'cast', 'super', 'intelligent', 'script', 'insult', 'audience', 'easy', 'way', 'come', 'white', 'racism']",1
2612,"['plus', 'movie', 'modest', 'budget', 'fast', 'running', 'time', 'amazing', 'job']",1
2613,"['juano', 'hernandez', 'exceptional', 'actor', 'play', 'support', 'role', 'film', 'era', 'proud', 'black', 'man', 'accuse', 'murder', 'white', 'man', 'south']",1
2614,"['trumbull', 'love', 'lucy']",1
2615,"['kid', 'chance', '--', 'open', 'amazing', 'dialog', 'far', 'race', 'relation', 'come', '50', 'year']",1
2616,['film'],1
2617,"['year', 'remind', 'huston', 'game', 'evince', 'faithful', 'adaptation', 'james', 'joyce', 'acclaim', 'novella', 'dead']",1
2618,"['feeling', 'thought', '...', 'gabriel', 'discomfort', 'dance', '...', 'intangible', 'leap', 'life', 'come', 'viewer', 'grasp', 'huston', 'portrayal']",1
2619,"['disappointed', 'wonder', 'oscar', 'shortlist']",0
2620,['slow'],0
2621,"['lot', 'hole', 'plot', 'emperor', 'spend', '20', 'year', 'childhood', 'mature', 'age']",0
2622,"['waste', 'time']",0
2623,"['end', 'days', 'bad', 'big', 'budget', 'action', 'movie']",0
2624,"['surely', 'know', 'coherent', 'action', 'movie', 'screenwriter', 'air', 'force', 'oblige', 'write', 'script', 'big', 'sum', 'money']",0
2625,"['bad', 'film']",0
2626,"['try', 'bad']",0
2627,"['movie', 'possibly', 'creative', 'work', 'horror']",1
2628,"['want', '...', 'suspense', 'drama', 'comedy', 'confusing', 'subplot', 'native', 'americans', 'brain', 'eating', '...', 'look', 'end', 'brainsucke', 'movie', 'look', 'far']",1
2629,"['great', 'sound', 'effect', 'impressive', 'special', 'effect', 'recommend', 'movie', '1', 'nut', 'think', 'good', 'movie', '1', 'great', 'character', 'actor', 'telly', 'savalas', 'peter', 'boyle', '1', '1', 'hour', '54', 'minute', 'sheer', 'tedium', 'melodrama', 'horrible', 'acting', 'mess', 'script', 'sink', 'feeling', 'good', 'lord', 'think', '0', 'lot', 'hole', 'script', '0', 'like', 'bad', 'hour', 'tv', 'movie', '0', 'imagine', 'single', 'decision', 'wrong', '0', 'dialogue', 'atrocious', '0', 'acting', 'abysmal', '0', 'stink', '0', 'trouble', 'writing', 'directing', 'impossible', 'establish', 'thing', 'movie', 'watchable', 'like', 'character', 'story', 'theme', '0', 'bad', 'incredibly', 'weak', 'sub', 'plot', 'throw', 'follow', 'little', 'band', 'day', 'mansonites', 'reporter', 'work', 'story', 'anniversary', 'killing', '0', 'dumb', 'pointless', 'complete', 'waste', 'time', '0', 'short', 'bother', 'movie', '0', 'spoil', 'ending', 'pretty', 'amazing', '1', 'good', 'scene', 'movie', 'end', 'spoil', '1', 'indication', 'writer', 'director', 'ability', 'meld', 'highly', 'volatile', 'temperament', 'seamless', 'union', 'creativity', '1', 'result', 'powerhouse', 'achievement', 'timely', 'culture', 'disturb', 'fascination', 'celebrity', 'distorted', 'interpretation', 'fame', '1', 'film', 'easily', 'forget', '1', 'kevin', 'spacey', 'excellent', 'verbal', 'tsunami', 'buddy', 'ackerman', '\x96', 'totally', 'believable', 'great', 'actor', '1', 'scripting', 'subtle', 'comedy', 'unmatched', 'movie', 'recent', 'year', '1', 'character', 'interesting', 'bit', 'predictable', '1', 'highly', 'recommend', 'age', 'young', 'set', 'probably', 'appreciate', 'subtle', 'reference', 'certainly', 'appreciate', 'galley', 'scene', 'particular', '1', 'great', 'movie', '1', 'story', 'acting', 'weak', '0', '4', 'pm', 'buy', '8', 'pm', 'start', 'watch', '8.15pm', 'fast', 'forward', 'remain', 'film', 'leave', 'watchable', 'human', 'brain', '...', '0', 'way', 'suck', '0', 'script', 'horrendously', 'stupid', '0', 'story', 'start', 'fast', 'absolutely', 'suspense', 'build', 'slight', '0', 'captain', 'howdy', 'laughable', 'plain', 'stupid', '0', 'hell', 'kind', 'crap', '0', 'plot', 'hole', '0', 'drive', 'semi', 'truck', 'hole', '0', 'linda', 'cardellini', 'thing', 'good', 'film', '1', 'poise', 'amazing', '1', 'dee', 'snider', 'plain', 'suck', '0', 'act', 'scary', 'villain', 'write', 'write', 'damn', 'movie', 'sleep', '0', 'bored', 'damn', 'thing', '0', 'acting', 'suck', 'music', 'suck', 'script', 'suck', 'pacing', 'suck', 'special', 'fx', 'suck', 'directing', 'suck', '...', 'basically', 'movie', 'suck', '0', 'film', 'try', 'sophisticated', 'thriller', 'horror', 'flick', 'fail', 'miserably', '0', 'probably', 'effective', 'utterly', 'unoriginal', 'film', 'entire', 'life', '0', 'piece', 'cinematic', 'garbage', 'capture', 'celluloid', '0', 'avoid', 'cost', '0', 'rate', 'film', 'stink', 'funny', 'fulci', 'stay', 'giallo', 'supernatural', 'zombie', 'movie', '0', 'avoid', 'film', 'cost', '0', 'know', 'happen', 'season', 'mess', '0', 'consistent', 'thread', 'hold', 'series', 'amazing', 'performance', 'leni', 'parker', 'anita', 'laselva', 'taelon', 'quiet', 'idealogical', 'conflict', '0', 'movie', 'dislike', '0', 'boring', 'horror', 'movie', '90', 'mainly', 'start', 'slow', 'center', 'boring', 'atmosphere', '0', 'puppet', 'look', 'cheesy', 'good', 'way', 'like', 'puppet', 'master', '80', 'flick', '0', 'story', 'lame', 'interesting', 'explain', 'sinister', 'origin', 'puppet', '0', 'death', 'scene', 'like', 'previous', 'movie', 'f', 'x', 'terrible', '0', 'feel', 'asleep', 'time', 'watch', 'recommend', 'insomniac', '0', 'fact', 'film', 'wonderful', 'heartwarming', 'tale', 'people', 'chase', 'dream', '1', 'good', 'nurse', 'betty', 'unpredictability']",1
2630,"['director', 'neil', 'labute', 'use', 'brutal', 'violence', 'seperate', 'dream', 'reality', 'touching', 'drama', 'hilarious', 'comedy', 'tell', 'happen']",1
2631,"['waste', 'time']",0
2632,"['fail', 'create', 'real', 'suspense']",0
2633,"['killer', 'expect', 'original', 'remotely', 'frightening']",0
2634,"['pretty', 'good', 'acting', 'type', 'film']",1
2635,"['sorry', 'recommend']",0
2636,"['boring', 'pointless', 'movie']",0
2637,"['secondary', 'plot', 'line', 'incomprehensible', 'relation', 'primary', 'plot', 'line', 'mystify']",0
2638,['hate'],0
2639,"['bad', 'sandra', 'bullock', 'movie', 'speed', '2', 'bad']",0
2640,"['understand', 'garbage', 'shelf', 'movie', 'store', 'real', 'movie']",0
2641,"['highly', 'doubt', 'like', 'trash']",0
2642,"['movie', 'making']",0
2643,"['acting', 'like', 'watch', 'wooden', 'puppet', 'read', 'book', 'bad']",0
2644,"['warn', '--', 'rent', 'movie', 'dumb', 'thing']",0
2645,"['short', 'film', 'hbo', 'day', 'absolutely', 'love']",1
2646,"['realize', 'wonderful', 'short', 'scene']",1
2647,"['excellent', 'short', 'film']",1
2648,"['hopefully', 'director', 'james', 'cox', 'turn', 'short', 'feature', 'length', 'film', 'cast', 'win', 'new', 'film']",1
2649,"['agree', 'jessica', 'movie', 'pretty', 'bad']",0
2650,"['character', 'dimensional', 'good', 'guy', 'especially', 'bad', 'guy']",0
2651,"['story', 'line', 'totally', 'predictable']",0
2652,"['dialogue', 'music', 'film', 'shoot', 'elaborately', 'aesthetically', 'like', 'sculpture']",1
2653,"['soap', 'opera', 'intelligent', 'movie']",0
2654,"['bad', 'character', 'bad', 'story', 'bad', 'acting']",0
2655,['awful'],0
2656,"['easy', 'watch']",0
2657,"['funny', 'clever', 'hip', 'like', 'pray', 'previous', 'film', 'hype']",1
2658,"['long', 'time', 'charismatic', 'actor', 'screen']",1
2659,"['paolo', 'sorrentino', 'write', 'wonderful', 'story', 'loneliness', 'tony', 'build', 'unforgettable', 'character', 'movie', 'recent', 'year']",1
2660,"['movie', 'completely', 'perfect', 'titta', 'di', 'girolamo', 'stay', 'long', 'time', 'vision', 'movie']",1
2661,"['rate', 'movie', '9/10']",1
2662,"['know', 'emilio', 'estevez', 'directorial', 'debut', 'pacing', 'interplay', 'development', 'character', 'clever', 'camera', 'work', 'surround', 'character', 'estevez', 'play', 'suggest', 'natural', 'eye']",1
2663,"['interplay', 'martin', 'emilio', 'contain', 'wonderful', 'chemistry', 'wall', 'street', 'martin', 'charlie']",1
2664,"['kathy', 'bates', 'wonderful', 'character', 'subtle', 'desperation', 'escapism', 'variation', 'character', 'play', 'fields', 'lord']",1
2665,"['reader', 'miyazaki', 'film', 'form', 'worthwhile', 'experience']",1
2666,"['condescend', 'character', 'good', 'genuine', 'heart', 'believable', 'problem']",1
2667,"['main', 'character', 'believable', 'child', 'screen']",1
2668,"['easy', 'love', 'easy', 'identify']",1
2669,"['movie', 'great', '--', 'especially', 'enjoy', 'visual', 'art']",1
2670,"['scenery', 'daughter', 'paint', 'photograph', 'beautiful']",1
2671,"['story', 'funny', 'poignant', 'time']",1
2672,"['people', 'like', 'european', 'film', 'art', 'movie', 'like', 'movie']",1
2673,"['truly', 'art', 'movie', '--', 'actually', 'lot', 'art']",1
2674,['rent'],1
2675,"['finally', 'watch', 'film', 'realize', 'closed', 'mind', 'brilliance', 'depict', 'find', 'watch']",1
2676,"['movie', 'cease', 'interest', 'simply', 'alert', 'try', 'attempt', 'decipher', 'meaning']",1
2677,['brilliance'],1
2678,"['like', 'movie', 'like', 'matrix', 'sequel', 'think', 'appreciate', 'thought', 'provoke', 'mindblowing', 'experience', 'film']",1
2679,"['think', 'film', 'like', 'dream']",1
2680,"['simply', 'beautiful']",1
2681,"['rickman', 'stowe', 'play', 'role', 'hilt', 'tale', 'children', 'book', 'writer', 'who--', 'maybe?--', 'write', 'subversive', 'tract']",1
2682,"['gloriously', 'fun', 'fast', 'pace', 'fairly', 'accurate', 'portrayal', 'night', 'raver']",1
2683,"['present', 'idyllic', 'portrayal', 'character', 'live']",1
2684,"['avoid', 'groove', 'antithesis', 'good', 'human', 'traffic']",0
2685,"['bad', 'involve', 'share', 'crowe', 'level', 'dedication', 'quality', 'far', 'film', 'hand', 'sub', 'par', 'mess']",0
2686,"['movie', 'little', 'slow']",0
2687,"['pick', 'speed', 'right', 'point']",1
2688,"['exactly', 'government', 'scientist', 'argue', 'humanity', 'reason', 'gadget']",1
2689,['enjoy'],1
2690,"['recommend', 'friend']",1
2691,"['particularly', 'pleased', 'act', 'ability', 'dwight', 'schultz']",1
2692,"['actor', 'truly', 'understand', 'particular', 'character', 'deliver', 'convincing', 'sincere', 'performance']",1
2693,"['screen', 'chemistry', 'critical', 'entire', 'film', 'genuine']",1
2694,"['film', 'dialogue', 'natural', 'real', 'life']",1
2695,"['writer', 'gorman', 'bechard', 'undoubtedly', 'homework', 'reference', 'industry', 'character', 'age', 'appropriate']",1
2696,"['incredible', 'soundtrack', 'truly', 'capture', 'essence', 'film']",1
2697,"['track', 'command', 'sentiment', 'actually', 'contribute', 'scene', 'character']",1
2698,"['definitely', 'worth', 'sort', 'thought', 'provoke', 'film', 'force', 'question', 'threshold', 'loneliness']",1
2699,"['hayao', 'miyazaki', 'late', 'eighth', 'film', 'studio', 'ghibili', 'gake', 'ue', 'ponyo', 'ponyo', 'cliff', 'sea', 'wonderfully', 'fun', 'imaginative', 'look', 'childhood']",1
2700,"['time', 'film', 'animation', 'dominate', 'disney', 'pixar', 'cgi', 'masterpiece', 'refreshing', 'comforting', 'know', 'miyazaki', 'rely', 'traditional', 'hand', 'draw', 'animation', 'tell', 'charming', 'enchanting', 'story']",1
2701,"['remarkable', 'animation', 'film']",1
2702,"['art', 'style', 'appearance', 'crayon', 'pencil', 'drawing', 'wonderfully', 'colorful', 'fanciful']",1
2703,"['act', 'film', 'glad', 'drift', 'away', 'earth', 'far', 'possible']",0
2704,"['want', 'surf', 'small', 'wave', 'space', 'movie', '1998', 'deep', 'impact', 'armageddon', 'fail']",0
2705,"['choke', 'vomit', 'end', 'cheap', 'drama', 'worthless', 'dialogue', 'bore', 'death', 'waste', 'time']",0
2706,"['super', 'ending', 'depict', 'great', 'sea', 'vessel', 'mighty', 'frost']",1
2707,"['consider', 'excellent', 'story', 'solid', 'acting', 'look', 'film', 'add', 'bonus']",1
2708,"['instead', 'bore', 'f', 'whiny', 'spoiled', 'brat', 'babysitting']",0
2709,"['watch', 'sunday', 'ago', 'march', '20th', '2005', 'begin', 'enjoy', 'time', 'tape', 'entire', 'thing']",1
2710,"['act', 'tv', 'movie']",1
2711,"['judith', 'light', 'favorite', 'actress', 'think', 'superb', 'job', 'film']",1
2712,['watch'],1
2713,"['sad', 'movie', 'good']",1
2714,"['movie', 'definitely', 'recommend']",1
2715,"['lovely', 'usual', 'cutie']",1
2716,"['interesting', 'entertaining', 'follow']",1
2717,"[';)', 'recommend', 'confidence']",1
2718,"['movie', 'balance', 'comedy', 'drama', 'thoroughly', 'enjoy']",1
2719,"['riot', 'hugo', 'weaving', 'play', 'sex', 'obsess', 'gay', 'real', 'estate', 'salesman', 'use', 'client', 'house', 'tryst', 'flame', 'darren', 'tom', 'hollander']",1
2720,"[':)', 'plot', 'flow', 'smoothly', 'male', 'bond', 'scene', 'hoot']",1
2721,"['opening', 'sequence', 'gem', 'classic', 'cat', 'n', 'mouse', 'game', 'follow', 'delight', 'watch']",1
2722,"['fan', 'genre', 'heaven']",1
2723,"['lange', 'great', 'actress']",1
2724,"['look', 'like', 'wonderful', 'story']",1
2725,"['walk', 'movie', 'fast']",0
2726,"['bored', 'watch', 'jessice', 'lange', 'clothe']",0
2727,"['unfortunately', 'virtue', 'film', 'production', 'work', 'lose', 'regrettable', 'script']",0
2728,"['word', 'embarrassing']",0
2729,"['exceptionally', 'bad']",0
2730,"['insult', 'intelligence', 'huge', 'waste', 'money']",0
