,Customer_id,Phone,OnlineSecurity,OnlineBackup,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,DSL,Fiber Optic
5221,R726654,0,0,1,1,0,1,1,1,0,1
5222,Q985270,1,0,0,1,0,1,1,1,0,1
5223,B225668,1,1,0,1,1,1,0,0,1,0
5224,K583807,1,0,0,0,1,0,1,1,1,0
5225,V491453,1,0,1,0,1,1,0,0,1,0
5226,L305859,1,0,1,0,0,0,1,1,0,1
5227,P938583,1,0,0,1,0,0,1,1,0,0
5228,Z171654,1,0,0,0,1,1,1,1,0,1
5229,S386451,1,0,0,0,0,1,1,0,0,0
5230,H624630,1,0,0,0,1,1,0,0,0,1
5231,Z514880,1,0,1,0,1,1,0,0,0,0
5232,A477404,0,0,0,1,0,0,0,0,0,1
5233,G670980,1,1,1,0,1,0,0,1,0,0
5234,R211232,1,1,0,0,1,1,0,0,0,0
5235,M836207,1,1,0,0,0,0,0,1,0,1
5236,Y411344,1,1,1,0,0,0,1,0,0,0
5237,R15145,1,1,1,1,1,1,0,0,0,1
5238,K424811,1,0,0,0,1,1,1,1,0,1
5239,K737582,1,1,0,1,0,1,1,0,1,0
5240,F347885,1,1,0,0,0,0,0,1,1,0
5241,M119218,1,0,1,0,1,1,0,1,0,1
5242,F595747,1,0,0,0,0,1,0,1,1,0
5243,H683825,1,0,0,0,1,1,0,1,1,0
5244,V949643,1,0,1,0,0,1,1,1,1,0
5245,C26175,1,1,1,1,1,1,1,0,0,1
5246,W504338,1,0,1,1,1,1,1,0,1,0
5247,J875361,1,0,0,0,0,0,1,0,0,1
5248,V625954,1,0,1,0,0,1,1,0,1,0
5249,J961713,0,0,0,0,1,0,1,1,0,1
5250,Y723052,1,0,0,0,1,1,0,1,0,1
5251,Y319947,1,1,0,0,1,1,1,0,0,1
5252,U300358,1,0,1,1,0,0,0,1,0,1
5253,B724894,1,1,0,0,0,0,1,0,1,0
5254,Q756941,1,0,1,0,0,0,0,0,0,1
5255,W187424,1,0,1,1,0,0,0,0,0,1
5256,F362803,1,1,0,0,0,0,0,0,0,1
5257,S199408,1,1,1,1,1,1,1,1,1,0
5258,J58007,1,0,1,0,0,0,0,1,1,0
5259,H179945,1,1,0,0,0,0,1,1,0,0
5260,B982853,1,1,1,0,0,1,0,0,1,0
5261,Z219421,1,0,0,0,0,1,0,0,0,1
5262,S541999,1,0,1,1,0,1,1,1,1,0
5263,L612765,0,0,1,0,1,0,1,0,0,0
5264,X817518,0,0,1,1,0,0,1,0,0,0
5265,Z825583,1,0,0,0,1,0,1,0,0,1
5266,X997255,1,0,1,1,1,0,1,1,0,0
5267,E466387,1,1,0,1,0,1,1,1,0,1
5268,V471727,1,1,1,1,1,1,0,1,0,0
5269,G364202,1,1,0,0,0,1,1,1,1,0
5270,F107388,1,0,1,0,1,1,0,1,1,0
5271,I951271,1,1,0,0,0,1,0,1,1,0
5272,E182638,1,0,0,0,0,1,0,0,1,0
5273,K732032,1,1,1,1,0,1,0,1,1,0
5274,S477204,1,0,0,0,0,1,0,1,0,1
5275,T276313,1,0,1,0,0,0,1,0,1,0
5276,B786773,1,1,0,1,0,1,1,1,0,1
5277,Z280589,1,0,0,0,1,0,1,1,1,0
5278,A710226,1,0,1,0,0,0,0,1,0,1
5279,G503874,1,1,0,0,0,0,1,1,0,1
5280,E708599,0,0,0,0,1,0,1,0,0,1
5281,M407052,1,0,1,0,1,0,1,1,0,1
5282,Z766188,1,0,0,0,1,0,1,0,1,0
5283,N686007,0,0,0,1,1,1,0,1,1,0
5284,G763971,1,0,0,1,0,0,0,1,0,1
5285,Z56850,1,0,0,1,0,0,1,1,0,0
5286,W364385,1,0,0,1,0,1,0,1,0,1
5287,R518278,1,0,1,0,0,0,1,0,0,1
5288,Q922652,1,0,0,1,1,0,0,1,0,1
5289,S954102,0,0,0,1,1,0,1,1,1,0
5290,U308656,1,0,1,1,0,0,0,0,0,0
5291,B341496,1,1,1,1,0,0,1,1,0,1
5292,L303723,1,0,1,1,0,0,1,1,0,0
5293,F681575,1,0,1,0,1,1,0,0,0,0
5294,V403958,1,0,0,1,1,0,1,1,0,1
5295,M245526,1,1,0,0,0,1,1,0,0,1
5296,J607278,1,0,0,0,0,0,1,1,1,0
5297,H400324,0,0,1,0,0,0,1,1,1,0
5298,V25084,1,0,0,1,0,0,0,1,0,1
5299,R06305,1,0,1,0,0,0,0,1,0,0
5300,P99969,1,0,0,0,0,0,0,0,0,0
5301,L204813,1,0,1,1,0,1,0,1,0,0
5302,C816866,1,0,0,1,0,0,0,0,0,0
5303,F283929,1,0,1,1,1,0,1,1,0,1
5304,L901863,1,0,0,0,1,0,1,1,0,0
5305,J572963,1,0,0,0,0,1,1,0,0,1
5306,E72263,1,1,1,0,0,0,0,0,0,1
5307,H759983,1,0,1,0,1,0,1,0,1,0
5308,M737953,0,1,1,0,1,0,0,1,0,1
5309,G991474,1,1,1,0,0,0,0,0,0,1
5310,L192659,1,0,1,0,0,1,1,1,1,0
5311,A443954,0,0,1,0,1,1,1,1,0,0
5312,Y154300,1,0,0,1,1,1,0,1,1,0
5313,K641782,1,1,0,1,1,1,0,0,1,0
5314,M505731,1,1,0,1,0,1,1,1,1,0
5315,C517624,1,1,0,1,1,1,1,1,0,1
5316,D189112,1,0,0,1,0,1,1,1,0,0
5317,R565040,1,0,1,1,0,1,0,1,0,1
5318,Q378136,1,0,0,1,0,0,1,1,0,1
5319,Z867528,1,1,0,1,0,0,1,0,0,1
5320,B263360,0,1,0,1,0,1,0,1,1,0
5321,P178640,1,0,1,1,1,0,1,0,0,0
5322,T839003,1,1,1,1,0,1,1,1,0,1
5323,W608378,1,1,1,0,1,0,0,1,0,1
5324,Q608280,1,1,1,0,0,1,0,0,0,1
5325,Z256378,1,0,0,0,0,0,0,1,0,1
5326,P198498,1,0,1,0,0,0,1,1,0,1
5327,D296869,1,0,0,0,0,0,1,1,1,0
5328,F836680,1,1,0,0,0,0,0,0,0,1
5329,N864363,1,1,0,0,0,1,0,1,1,0
5330,O140921,1,0,1,0,0,0,0,1,1,0
5331,K202134,1,0,1,1,1,0,0,0,1,0
5332,I473929,1,0,1,1,0,0,0,1,1,0
5333,N538607,1,0,0,0,1,1,0,0,0,1
5334,L312068,1,0,0,0,1,1,0,1,0,1
5335,F537544,0,0,1,0,0,0,1,0,0,1
5336,L568891,1,0,0,0,0,1,0,1,1,0
5337,R867905,1,0,0,1,1,0,1,0,0,1
5338,K583451,1,0,1,0,1,1,0,1,1,0
5339,L602086,1,0,1,0,1,0,0,1,1,0
5340,J458411,0,1,0,0,0,1,1,0,1,0
5341,I809998,0,0,0,1,1,0,0,0,1,0
5342,B239150,1,1,1,0,0,0,1,0,0,1
5343,T100507,1,0,0,0,0,1,1,0,0,0
5344,O909186,1,1,0,1,0,0,0,1,1,0
5345,I442489,1,0,1,0,0,0,1,0,1,0
5346,W564959,1,1,0,0,1,0,1,1,1,0
5347,Z105647,1,0,1,0,0,0,0,0,1,0
5348,P814149,1,1,0,1,0,0,1,1,1,0
5349,L129473,1,0,1,1,1,0,0,1,1,0
5350,V551292,0,0,1,0,0,0,1,1,0,0
5351,I585452,1,1,0,1,0,1,0,1,0,1
5352,P365570,1,1,0,0,1,1,1,0,0,1
5353,V570979,1,1,0,1,0,1,1,1,0,1
5354,U929313,1,1,0,1,0,1,0,0,0,0
5355,P358529,1,1,0,1,0,0,1,1,1,0
5356,J871670,1,0,0,0,0,0,0,0,1,0
5357,K428032,1,0,0,1,0,0,1,1,1,0
5358,Z647424,1,1,0,0,0,1,0,0,1,0
5359,C607550,1,0,1,0,0,1,0,0,1,0
5360,T589286,1,0,1,0,0,0,0,1,0,1
5361,W763622,1,0,0,1,0,1,0,1,0,0
5362,A178778,1,1,0,1,0,0,1,0,1,0
5363,H870936,1,0,1,1,1,1,1,0,0,0
5364,U236179,1,1,1,0,1,0,1,1,0,1
5365,Q147103,1,0,1,0,0,0,0,1,1,0
5366,U773599,1,0,1,0,1,1,1,1,1,0
5367,V908559,1,0,0,0,1,0,1,1,1,0
5368,X508400,0,0,1,1,1,1,0,0,1,0
5369,U219951,1,1,1,0,0,0,0,0,1,0
5370,N197300,0,0,0,1,0,0,1,1,0,1
5371,A708086,1,1,0,1,0,1,0,1,0,1
5372,O904097,1,1,0,0,1,0,0,0,0,1
5373,M404814,1,0,0,1,0,0,1,0,0,1
5374,Z89704,1,1,0,0,0,1,0,0,0,1
5375,V739636,1,0,0,0,0,1,0,1,0,1
5376,Z92958,0,1,1,1,1,1,1,1,1,0
5377,T83491,1,0,1,1,0,0,0,0,1,0
5378,Z41428,1,0,0,1,1,1,0,1,1,0
5379,E964588,0,1,0,0,0,1,0,0,1,0
5380,E41379,1,0,1,0,0,0,0,1,1,0
5381,L917070,1,1,0,0,0,1,0,0,0,1
5382,J476962,1,0,1,0,0,0,0,0,0,0
5383,C789269,0,0,0,0,0,1,1,1,0,0
5384,V677446,1,0,1,1,1,0,1,1,0,1
5385,B641384,1,1,0,1,1,1,0,1,0,0
5386,J966544,1,0,1,0,1,0,1,1,0,1
5387,N231414,1,0,1,1,0,1,1,1,0,0
5388,C540743,1,0,0,1,1,0,0,0,1,0
5389,G72948,1,0,1,0,0,1,0,1,0,0
5390,H409478,1,1,0,0,0,1,0,1,0,0
5391,D76513,1,0,0,1,1,1,1,0,0,1
5392,I489435,1,0,0,1,1,0,1,1,0,0
5393,R305714,0,0,1,1,1,1,0,1,1,0
5394,W177848,1,0,0,1,0,1,1,0,1,0
5395,R19086,1,0,0,0,1,1,1,0,1,0
5396,K25529,1,0,1,1,1,0,1,1,0,1
5397,F977509,1,0,1,0,0,0,0,1,0,0
5398,W332546,1,0,0,0,0,1,1,0,1,0
5399,Q605434,0,0,0,0,1,0,0,0,0,0
5400,L725689,1,0,0,1,0,1,0,0,0,1
5401,B250151,1,0,1,1,0,0,0,1,0,0
5402,G953447,1,1,1,1,1,0,0,1,1,0
5403,S295367,1,0,1,1,0,0,0,1,1,0
5404,H97664,1,0,0,0,1,0,0,1,0,0
5405,N502032,1,1,0,1,0,1,0,1,0,1
5406,Z975588,1,0,0,0,1,0,0,1,1,0
5407,D120097,0,0,0,1,0,1,1,1,0,1
5408,X228474,1,0,1,0,1,0,0,0,1,0
5409,P994086,1,0,1,1,1,0,1,1,1,0
5410,J322079,1,0,0,1,1,0,1,0,0,1
5411,N76486,1,0,1,0,1,1,0,1,0,1
5412,H790658,1,1,1,1,1,0,0,1,0,1
5413,J280974,1,0,1,0,1,1,0,1,0,1
5414,T998854,1,1,1,0,1,0,1,0,0,1
5415,K340946,1,1,0,1,0,1,1,1,0,1
5416,P768995,1,0,0,1,0,1,1,1,1,0
5417,U180646,1,1,0,1,0,1,0,1,1,0
5418,N955095,1,0,0,1,0,1,1,0,0,0
5419,O928783,1,0,0,0,0,0,0,0,0,1
5420,B270288,1,1,0,0,0,0,1,1,0,0
5421,P975854,0,0,1,1,1,0,1,0,0,1
5422,M224623,1,0,0,0,0,0,0,0,0,0
5423,G441045,1,0,0,1,1,1,0,1,0,1
5424,S904300,1,0,1,1,1,0,1,1,0,1
5425,K256847,1,1,0,1,1,0,0,0,1,0
5426,E699075,1,1,0,0,0,1,1,0,0,1
5427,W155754,1,0,0,1,0,0,1,0,0,1
5428,X797153,1,0,0,0,0,1,1,1,1,0
5429,Q163995,1,0,0,0,0,0,0,1,0,1
5430,P304986,1,0,1,0,0,1,1,0,0,0
5431,K570116,1,1,0,1,0,0,1,0,1,0
5432,F904069,1,0,0,1,0,0,0,0,0,1
5433,X389757,1,1,0,1,0,1,0,1,1,0
5434,B360850,1,0,1,1,0,0,1,1,0,0
5435,H251472,1,1,0,1,0,0,0,0,0,1
5436,K936432,1,0,1,0,1,1,1,0,0,1
5437,A292290,0,0,1,1,0,0,0,1,0,0
5438,G444516,1,0,1,0,0,1,0,0,1,0
5439,E37647,1,1,1,0,1,0,0,1,1,0
5440,B708960,1,1,0,1,1,1,0,1,1,0
5441,K207956,1,0,1,0,1,0,0,0,0,1
5442,Y873220,1,0,0,0,0,1,0,1,0,1
5443,I466876,1,0,0,1,0,0,0,1,1,0
5444,W868599,1,0,0,0,0,0,1,1,0,1
5445,H781916,0,0,0,0,1,0,0,1,0,1
5446,X225897,1,0,0,1,1,1,0,1,1,0
5447,X603267,0,0,0,1,1,1,0,0,0,1
5448,C749771,1,1,1,0,0,1,1,0,0,0
5449,M781717,1,1,1,0,1,1,1,0,1,0
5450,M986659,1,0,0,1,0,1,0,1,1,0
5451,J809094,1,0,1,1,1,1,0,0,0,1
5452,K60043,1,0,1,0,0,1,0,0,0,1
5453,C468489,0,0,1,0,0,0,1,0,0,0
5454,F531124,1,0,0,0,1,0,1,0,0,0
5455,D754301,1,1,1,0,0,0,1,1,0,1
5456,H483940,1,0,1,1,0,0,1,0,1,0
5457,Z708697,1,1,0,0,0,1,0,1,0,1
5458,W70203,1,0,1,1,0,1,1,1,0,1
5459,P879204,1,1,1,0,1,1,1,1,0,1
5460,L438935,1,0,1,1,0,0,1,1,1,0
5461,N93074,0,0,1,1,0,0,1,0,0,1
5462,P356338,1,1,0,0,0,1,0,1,1,0
5463,M778794,1,1,1,0,0,1,1,1,0,1
5464,I392175,0,1,1,0,0,1,1,0,0,1
5465,I759582,1,1,1,1,0,1,0,1,0,1
5466,P820780,1,1,1,1,0,0,1,0,1,0
5467,S206075,1,0,0,1,1,0,0,0,0,0
5468,M905762,1,0,0,1,0,1,1,1,0,1
5469,B717178,1,1,1,0,1,0,1,0,0,0
5470,R926461,1,0,0,0,0,1,0,0,0,1
5471,R240894,1,0,0,0,1,0,0,1,1,0
5472,B82919,1,1,0,0,1,0,1,1,0,0
5473,X985013,1,1,0,1,0,0,0,1,1,0
5474,J627058,1,0,1,0,1,1,0,0,1,0
5475,A609986,1,0,0,0,1,0,0,1,0,1
5476,H551955,1,0,1,0,1,1,1,1,0,1
5477,Y847136,1,0,0,0,1,1,1,0,1,0
5478,V631811,1,1,0,0,1,1,0,1,0,1
5479,X536194,1,0,1,0,1,1,0,0,0,0
5480,R610483,1,0,1,0,0,0,1,0,1,0
5481,I280791,1,0,0,0,1,0,0,1,0,0
5482,O53194,1,1,0,0,0,0,0,1,0,1
5483,E362042,1,1,1,0,0,1,1,1,0,1
5484,B681069,1,0,1,0,1,1,1,1,0,1
5485,I503010,1,0,0,0,0,0,0,0,1,0
5486,K601905,1,0,1,0,0,1,0,0,0,1
5487,L780882,1,0,0,0,1,1,0,1,0,1
5488,F585888,1,0,1,1,0,1,0,0,1,0
5489,H465886,0,0,0,0,1,0,1,0,0,1
5490,I212572,1,0,0,0,0,1,0,1,0,1
5491,C505943,1,0,0,0,1,1,1,0,0,1
5492,B528021,1,0,0,0,1,1,0,1,1,0
5493,Z793842,1,0,1,0,1,0,1,1,0,1
5494,I554872,1,1,0,0,0,1,1,1,0,0
5495,P128852,1,0,1,1,1,0,0,0,0,0
5496,M219501,1,1,0,0,0,0,0,1,1,0
5497,J944618,1,0,1,1,1,0,1,1,1,0
5498,K583426,1,0,0,1,0,1,1,1,0,1
5499,S642768,1,0,0,0,1,0,1,1,1,0
5500,Z763537,1,1,1,1,0,0,0,1,0,0
5501,M133607,1,0,0,1,1,0,1,1,0,0
5502,W76223,0,0,1,0,1,1,1,0,0,1
5503,O84683,1,0,0,0,1,0,1,1,0,0
5504,H626146,1,1,1,0,0,1,1,1,0,1
5505,I486808,1,1,1,1,1,1,0,1,0,1
5506,Z141456,1,1,0,1,0,1,0,0,0,1
5507,O735785,1,1,0,1,0,0,0,0,1,0
5508,L599775,1,0,0,0,1,1,0,0,0,0
5509,D995911,1,0,0,0,1,0,0,1,1,0
5510,S895247,1,0,0,1,1,1,0,1,1,0
5511,X733965,0,0,1,1,1,1,0,1,0,1
5512,A919620,1,1,1,1,1,0,0,1,0,0
5513,D578489,1,0,0,0,0,1,0,1,0,1
5514,H916308,0,1,0,0,1,0,0,1,0,0
5515,B113838,1,0,0,1,0,1,1,0,1,0
5516,Z265529,1,1,1,0,1,1,0,1,0,1
5517,U136415,1,1,1,1,0,0,0,0,1,0
5518,C120688,1,0,1,0,1,1,1,1,0,1
5519,G651788,1,0,0,0,1,0,0,0,0,1
5520,C504568,0,0,0,0,1,1,1,1,1,0
5521,D728533,1,1,0,0,1,0,1,1,0,1
5522,A127324,0,0,0,1,1,0,0,0,1,0
5523,O284332,1,1,1,0,0,0,1,1,0,1
5524,C834935,1,0,0,0,0,1,1,1,0,1
5525,E273995,1,0,1,0,0,1,1,1,1,0
5526,I123452,1,0,0,0,0,1,1,0,0,1
5527,O212620,1,0,0,0,0,0,0,1,0,1
5528,E323139,1,0,0,1,0,0,0,0,1,0
5529,J397165,0,0,1,1,0,0,0,1,0,1
5530,Q785217,1,1,1,1,1,1,0,0,1,0
5531,P349597,1,1,1,0,0,0,1,0,1,0
5532,T972317,1,1,1,1,1,0,1,0,0,1
5533,J268204,1,0,0,0,0,1,0,1,0,1
5534,C677416,1,1,0,0,1,0,0,1,0,1
5535,U207712,1,1,0,1,1,0,0,1,0,1
5536,W933344,1,1,1,1,1,0,1,0,0,0
5537,E134219,1,0,0,0,0,0,1,0,1,0
5538,I388298,1,1,0,0,0,0,1,0,0,0
5539,X425987,1,0,0,0,1,0,0,0,0,0
5540,J368153,1,1,0,0,1,0,1,1,0,1
5541,B368985,1,1,1,0,0,1,1,1,0,1
5542,N262165,1,1,1,1,0,0,0,0,0,1
5543,Q359482,1,0,1,1,1,1,0,1,0,0
5544,V499414,1,0,0,1,0,0,1,1,0,0
5545,I87541,0,1,0,0,0,0,1,0,1,0
5546,L559398,1,0,0,0,1,0,0,0,0,1
5547,L371305,1,1,0,1,0,1,0,0,0,0
5548,T161115,1,0,1,1,1,0,1,1,0,0
5549,C279290,1,0,1,0,0,1,0,0,0,0
5550,M267477,1,1,0,1,0,1,1,1,0,1
5551,T31369,1,0,0,1,0,1,0,1,0,1
5552,Z353889,1,0,1,0,1,1,0,1,0,1
5553,H710205,1,0,1,1,0,0,1,1,1,0
5554,L387243,1,1,0,1,0,1,0,1,1,0
5555,S62594,1,1,1,0,1,0,1,1,0,0
5556,P914552,1,0,0,0,0,0,0,1,0,1
5557,V315176,0,1,0,0,0,1,0,1,0,1
5558,Q221326,1,1,0,0,0,1,1,1,0,1
5559,U859222,1,0,1,1,1,1,0,0,1,0
5560,R536449,1,0,0,0,0,0,1,0,0,1
5561,I239753,1,0,1,1,1,0,1,0,0,1
5562,L708602,1,0,0,0,0,0,0,1,0,1
5563,T549865,1,0,1,1,0,1,1,0,1,0
5564,V506373,1,1,1,0,0,1,1,1,1,0
5565,Y89363,1,1,0,0,1,1,1,0,0,0
5566,A313674,1,1,0,0,0,0,1,0,0,0
5567,A118391,1,0,0,0,0,1,1,1,1,0
5568,G302426,1,0,0,1,1,0,0,0,0,0
5569,P164452,1,1,1,1,0,0,0,0,0,0
5570,F531400,1,0,1,0,1,1,1,0,0,0
5571,S879827,1,1,0,1,0,0,1,1,0,1
5572,U472120,1,0,0,1,0,1,1,0,1,0
5573,T729357,1,0,1,0,1,1,0,0,0,1
5574,A132981,1,0,0,0,1,1,0,0,1,0
5575,Z703146,0,0,1,1,0,1,1,0,0,1
5576,K792745,1,0,1,0,0,0,0,1,0,0
5577,C678911,1,1,1,1,1,0,0,1,1,0
5578,E137862,1,1,0,0,0,0,1,1,1,0
5579,G650313,1,0,0,0,1,1,1,0,0,0
5580,P899179,1,0,1,0,0,0,1,1,0,1
5581,N683208,1,0,0,1,0,0,0,1,0,1
5582,K970487,0,0,0,0,1,1,1,0,0,1
5583,X860092,1,0,1,0,0,1,0,1,0,1
5584,D377681,1,1,0,1,1,1,1,1,1,0
5585,W666781,1,0,0,1,0,1,1,0,0,1
5586,D151650,1,0,1,1,0,0,0,1,0,0
5587,M716527,0,0,0,1,1,1,1,1,1,0
5588,E54750,1,1,0,0,1,0,0,0,0,1
5589,W683622,1,1,0,1,1,0,0,0,0,0
5590,N796511,1,0,0,0,0,0,0,1,0,0
5591,S411424,1,1,0,1,1,0,1,0,1,0
5592,E874108,1,1,1,1,1,1,1,0,1,0
5593,L574611,1,0,1,0,0,0,1,0,1,0
5594,A787794,1,0,1,1,1,0,0,1,0,0
5595,S146198,1,1,0,0,1,0,1,1,0,1
5596,F673514,1,1,1,0,0,1,1,0,0,1
5597,R863246,1,1,0,0,0,1,0,1,0,0
5598,L864050,1,0,0,0,0,0,1,1,0,1
5599,I445597,1,0,0,0,1,1,0,1,0,1
5600,Y430845,1,0,0,1,0,0,0,1,1,0
5601,F516719,1,1,0,1,1,1,1,0,0,1
5602,N136593,0,1,1,1,1,0,0,1,0,0
5603,D861252,1,1,0,0,0,1,0,1,1,0
5604,M853509,1,0,0,0,1,0,0,1,0,1
5605,D843552,1,1,0,0,0,0,1,1,0,1
5606,P961504,1,1,1,1,0,1,1,1,1,0
5607,A457009,1,1,1,1,0,0,1,0,0,1
5608,C68339,1,0,0,0,0,1,1,1,0,0
5609,C142453,1,0,1,0,1,1,0,1,0,1
5610,E332398,1,1,1,1,1,0,0,1,0,0
5611,X693531,1,0,0,1,1,0,1,1,1,0
5612,V571379,1,0,0,0,0,0,0,1,1,0
5613,L435243,1,1,0,1,1,1,0,1,0,0
5614,O651128,1,0,1,0,1,1,1,0,0,1
5615,A432414,1,1,1,0,1,0,0,0,1,0
5616,W701345,1,1,0,0,0,0,1,1,0,1
5617,R593691,0,1,1,1,0,1,1,0,0,1
5618,K243842,1,0,0,0,0,1,0,0,0,1
5619,L315508,1,0,1,0,0,0,1,1,1,0
5620,W925936,1,0,1,0,0,1,1,1,0,1
5621,A263401,1,1,0,0,0,1,1,1,0,1
5622,P96900,1,0,1,1,0,1,1,1,0,0
5623,T75528,1,1,0,0,1,0,0,1,0,1
5624,Z949431,1,0,1,0,1,0,1,1,1,0
5625,A972815,1,0,0,0,1,0,0,1,0,0
5626,O979346,1,1,1,1,1,0,1,1,1,0
5627,C385943,1,0,1,0,0,1,0,0,0,0
5628,N452057,1,0,0,0,0,0,0,1,0,0
5629,I969152,1,1,0,0,1,0,1,1,0,0
5630,R339976,1,1,1,0,1,1,0,1,0,1
5631,R918917,1,1,1,1,0,0,1,1,0,1
5632,U207706,1,1,0,0,1,0,0,0,1,0
5633,A367660,1,0,0,1,1,0,0,1,0,1
5634,M639861,1,0,1,0,1,1,0,0,1,0
5635,Z241905,1,0,0,1,0,0,1,1,1,0
5636,W128349,1,0,0,1,0,0,0,1,0,1
5637,R132582,1,0,0,0,1,1,0,1,0,0
5638,A384618,1,1,1,0,1,0,0,0,1,0
5639,T814173,1,1,1,1,0,0,0,0,0,1
5640,H251318,1,0,0,1,1,0,1,1,1,0
5641,C852951,1,0,1,0,0,0,0,0,1,0
5642,F666864,1,1,1,0,0,0,1,0,0,1
5643,S189197,1,0,0,0,1,1,1,1,0,1
5644,Q275471,1,0,1,0,0,0,1,1,0,1
5645,L339318,1,0,0,1,0,1,0,0,0,0
5646,N572936,1,0,0,1,0,1,1,1,0,0
5647,M244914,1,0,0,0,0,0,1,0,0,0
5648,Q482787,1,0,0,0,0,1,0,0,1,0
5649,J139961,1,1,0,1,1,0,1,0,0,1
5650,B169359,1,0,0,1,0,1,0,0,1,0
5651,M404332,1,1,0,1,0,1,1,1,0,1
5652,H339217,0,1,1,0,0,1,1,0,1,0
5653,S472625,1,1,0,0,1,0,0,1,1,0
5654,S352716,1,0,0,0,1,0,1,1,0,0
5655,K833093,1,0,0,1,0,0,1,1,1,0
5656,E324070,1,0,0,0,0,1,1,1,1,0
5657,Q890961,1,0,1,1,1,0,1,1,1,0
5658,L740934,1,0,1,0,1,0,0,1,1,0
5659,V310965,1,1,0,0,0,0,0,1,1,0
5660,F758869,1,1,1,1,1,1,0,1,0,1
5661,D970501,1,1,0,0,0,1,0,1,0,1
5662,U997168,1,0,0,0,1,0,1,1,0,0
5663,V423542,1,1,0,0,0,0,0,0,0,0
5664,A213804,1,0,1,0,0,0,1,1,1,0
5665,I251400,1,1,1,0,0,1,1,0,0,1
5666,H399454,1,1,1,1,0,1,0,1,1,0
5667,H634047,1,0,0,0,1,1,0,0,1,0
5668,Z578102,1,1,0,0,1,1,1,1,1,0
5669,U135613,1,0,0,0,0,0,1,0,1,0
5670,H575679,1,0,1,1,1,0,1,0,0,1
5671,C667596,0,0,1,0,0,1,0,1,0,1
5672,Z129369,1,0,0,1,0,1,1,1,0,1
5673,O753379,1,1,1,0,1,0,0,0,1,0
5674,U429147,1,0,0,0,1,0,0,1,0,0
5675,L212613,1,0,0,1,0,1,0,0,0,1
5676,X130775,1,0,0,0,1,0,0,1,0,0
5677,L306709,1,1,0,0,0,1,0,1,0,0
5678,R310574,1,1,0,0,0,0,1,0,1,0
5679,R850000,1,0,1,0,0,1,0,1,1,0
5680,F765325,1,0,1,0,0,0,0,0,0,1
5681,P925816,1,0,0,1,1,1,0,1,1,0
5682,O466793,1,0,1,0,0,1,0,1,0,0
5683,G795070,1,0,0,0,0,1,0,1,0,1
5684,E890386,1,0,1,1,0,1,1,1,0,1
5685,F869236,1,1,1,0,1,1,1,0,0,1
5686,Y753053,1,0,1,0,1,0,0,0,0,1
5687,O230445,1,0,0,0,0,0,1,1,0,1
5688,O122056,0,0,0,1,1,0,0,1,1,0
5689,A525629,1,0,0,0,0,1,0,1,0,1
5690,X446895,1,0,0,1,0,0,1,1,0,1
5691,H66365,1,1,1,0,0,1,0,0,1,0
5692,Z659653,1,0,1,1,0,0,1,1,0,1
5693,J450763,1,0,1,1,0,0,0,1,0,1
5694,M258307,0,0,0,1,0,1,0,1,0,0
5695,L27213,1,0,0,1,1,0,0,1,1,0
5696,W410295,1,0,1,0,0,0,0,1,1,0
5697,W193877,1,0,1,0,0,0,1,0,0,1
5698,Y990932,1,0,0,1,1,1,1,0,0,1
5699,U391523,1,0,0,0,1,1,0,0,0,0
5700,U367869,1,0,0,1,0,0,1,1,0,0
5701,D831335,1,1,1,0,0,1,1,1,0,1
5702,J168263,1,1,0,1,1,1,1,1,1,0
5703,X196120,1,1,1,0,1,0,1,0,0,0
5704,N958016,1,0,0,0,1,0,0,1,0,1
5705,Q825819,1,1,1,0,1,0,1,1,1,0
5706,D458687,0,1,1,0,1,0,0,1,0,0
5707,T65197,1,0,1,1,1,1,1,1,0,1
5708,L937805,1,1,0,0,0,1,1,1,0,0
5709,S281186,1,0,0,0,0,1,1,1,0,1
5710,T718168,1,0,0,0,1,0,1,1,1,0
5711,G799648,1,1,1,0,0,0,0,1,1,0
5712,G745212,1,0,0,0,1,0,1,1,0,0
5713,G121569,1,1,1,1,1,1,1,1,0,0
5714,H974723,1,0,1,0,0,1,0,1,1,0
5715,U432834,1,1,0,1,0,1,0,1,1,0
5716,K700875,1,0,1,1,1,0,0,1,0,1
5717,V306665,1,1,0,0,0,0,1,1,0,0
5718,G44432,1,1,1,0,1,1,0,0,1,0
5719,I907492,1,0,0,0,1,0,1,1,0,0
5720,R361159,1,0,0,1,1,0,0,1,0,1
5721,F520698,0,0,1,0,0,0,0,1,0,1
5722,J511617,1,0,1,0,0,0,1,1,0,1
5723,B133945,1,0,0,1,0,0,0,0,0,1
5724,J949772,1,1,1,0,0,0,0,1,1,0
5725,S951933,1,1,0,0,0,0,1,1,0,1
5726,V136458,1,0,1,0,0,1,0,1,1,0
5727,N140958,1,0,1,0,1,1,0,0,0,1
5728,J154409,0,1,0,0,1,0,0,1,0,1
5729,Q122695,1,1,1,0,1,0,0,1,0,1
5730,W837004,1,0,0,0,0,0,0,1,0,0
5731,D721433,1,0,0,1,1,1,0,1,1,0
5732,D604034,0,0,1,0,0,1,0,1,1,0
5733,X487182,1,1,0,1,0,1,0,1,1,0
