,Age,Children,Churn,Contacts,DeviceProtection,Email,Fiber Optic,Income,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Male,Married,MonthlyCharge,Multiple,Never Married,Nonbinary,One year,OnlineBackup,OnlineSecurity,Outage_sec_perweek,PaperlessBilling,Phone,Port_modem,Separated,StreamingMovies,StreamingTV,Tablet,TechSupport,Techie,Tenure,Two Year,Widowed,Yearly_equip_failure,Bandwidth_GB_Year
5556,70,0,0,4,0,15,1,32332.63,4,4,4,3,3,4,4,4,1,0,112.4551,0,1,0,0,0,0,11.82086,1,1,0,0,0,0,0,0,0,51.17826,1,0,0,4205.731492
5557,39,2,0,1,0,11,1,31680.79,3,4,4,3,3,5,3,4,0,0,139.9568,0,0,0,0,0,1,11.12098,1,0,1,1,0,1,1,0,0,63.05008,1,0,2,5530.421045
5558,47,1,0,1,0,21,1,46701.02,3,3,3,4,5,3,3,3,1,0,242.6326,1,1,0,0,0,1,6.071604,1,1,1,0,1,1,0,0,0,43.2487,0,0,0,4231.393427
5559,59,1,0,1,1,19,0,38226.33,4,4,2,5,2,5,4,5,0,0,164.967,0,0,0,0,1,0,12.26505,0,1,1,0,0,1,0,1,0,61.92686,0,0,1,5863.779578
5560,73,10,0,1,0,11,1,7780.59,4,4,2,4,4,2,3,3,0,0,179.9476,1,0,0,0,0,0,6.963307,0,1,0,0,1,0,0,0,1,43.29451,0,0,0,4007.110298
5561,78,4,0,1,1,16,1,38511.78,3,3,4,4,3,3,2,2,0,0,227.4754,1,0,0,0,1,0,6.423763,0,1,0,0,1,0,0,1,0,53.66219,0,0,1,4838.973661
5562,87,4,0,1,0,9,1,10311.58,2,4,4,3,4,2,4,4,0,0,112.4551,0,0,0,0,0,0,8.315119,1,1,0,1,0,0,0,0,0,38.71974,0,0,0,3170.023123
5563,43,1,0,3,0,17,0,76301.97,4,3,4,4,2,4,4,1,1,0,222.6143,0,0,0,0,1,0,9.058356,0,1,0,0,1,1,0,1,0,69.05558,0,0,0,6723.72149
5564,41,1,0,0,0,16,0,32105.64,4,4,4,3,4,4,4,5,1,0,212.6228,0,0,0,1,1,1,12.78937,1,1,0,0,1,1,0,0,0,56.09481,0,0,1,5739.181377
5565,37,0,0,0,1,19,0,30320.37,5,5,4,3,3,6,4,4,1,0,222.6792,1,0,0,0,0,1,7.885518,0,1,0,1,1,1,0,0,0,68.03309,1,0,0,6349.320467
5566,89,8,0,0,0,12,0,74303.71,1,3,2,3,4,3,5,2,0,0,117.4835,0,0,0,1,0,1,12.21401,0,1,0,0,1,0,0,0,0,61.22216,0,0,0,5365.288201
5567,24,3,1,0,0,11,0,100029.1,6,5,4,4,3,4,3,5,1,0,187.6094,0,0,0,0,0,0,16.1971,1,1,1,1,1,1,0,0,0,41.8312,0,0,0,4518.564
5568,50,3,0,1,1,9,0,6754.71,5,4,4,2,5,3,4,3,0,1,105.011,0,0,0,0,0,0,8.381855,0,1,0,0,0,0,0,1,0,65.33504,1,0,0,5530.817595
5569,78,0,0,3,0,11,0,40810.36,4,4,4,4,4,4,5,2,0,0,117.5015,0,1,0,0,1,1,7.466966,0,1,0,0,0,0,0,1,0,71.03451,1,0,0,5897.711605
5570,18,8,0,4,1,14,0,21400.67,3,3,2,2,5,1,1,5,1,0,210.1518,0,0,0,0,1,0,11.6213,0,1,1,0,1,1,1,0,0,61.42037,1,0,0,6062.895419
5571,27,3,0,2,0,16,1,9395.57,4,3,3,5,2,4,3,4,0,0,162.4689,0,0,0,0,0,1,10.69919,1,1,1,1,1,0,1,1,0,71.79134,1,0,0,6284.979187
5572,58,1,0,0,0,9,0,36531.81,4,3,4,4,2,3,5,3,1,0,232.624,1,0,0,0,0,0,13.73892,0,1,1,0,1,1,0,1,0,64.48138,0,0,0,6277.702239
5573,39,0,0,0,1,15,1,13883.75,4,3,3,5,3,3,3,5,1,0,204.9634,1,1,0,0,1,0,8.718083,0,1,1,0,0,1,0,0,1,52.98075,1,0,0,4866.729815
5574,87,1,0,1,1,11,0,98072.18,5,4,5,4,3,4,5,7,1,0,162.4676,1,1,0,0,0,0,3.737016,0,1,0,0,0,1,0,0,0,62.20987,1,0,3,5815.857846
5575,67,0,0,0,0,10,1,17018.27,4,3,5,5,4,5,4,4,1,0,242.6143,0,0,0,0,1,0,11.55215,0,0,1,0,1,1,0,1,0,64.41881,0,0,0,5820.82826
5576,72,0,0,3,0,9,0,73130.15,4,3,4,3,4,3,2,3,1,0,102.4746,0,0,0,0,1,0,9.172161,1,1,1,0,0,0,0,0,0,62.84931,1,0,0,5249.465143
5577,44,0,0,3,1,10,0,95564.57,5,4,6,2,4,4,3,3,0,0,142.5007,0,0,0,0,1,1,8.103596,1,1,0,1,0,0,0,1,0,59.86174,0,0,0,5592.352902
5578,64,4,0,0,0,18,0,30931.95,1,2,3,5,2,3,2,3,1,0,162.4653,1,1,0,0,0,1,8.038547,1,1,1,0,1,0,0,0,1,59.2505,1,0,0,5730.292957
5579,76,0,0,1,1,7,0,47159.92,3,5,4,2,6,2,3,5,0,0,220.1615,1,0,0,0,0,0,12.98739,0,1,0,1,1,1,1,0,0,66.00861,0,0,0,5933.314519
5580,48,1,0,0,0,12,1,13039.56,3,3,3,3,3,4,4,3,0,0,169.9378,0,0,0,1,1,0,10.92729,1,1,1,1,1,0,0,0,0,41.09169,0,0,0,3653.559021
5581,46,7,0,0,0,13,1,17974.25,3,3,3,3,5,2,3,3,0,1,124.9643,0,0,0,0,0,0,13.11159,1,1,1,0,0,0,0,1,0,70.73353,0,0,0,6024.265777
5582,59,2,1,0,1,10,1,26317.37,4,4,3,4,2,2,4,2,1,0,252.6378,1,1,0,0,0,0,10.83154,0,0,0,0,1,1,0,0,0,62.01927,0,0,0,5770.797143
5583,53,2,0,1,0,11,1,160862.9,5,4,4,3,3,5,5,4,1,0,192.4404,1,0,0,1,1,0,3.4579,1,1,1,0,0,1,0,0,0,63.28283,0,0,2,5641.382534
5584,51,0,0,0,1,14,0,47659.53,3,3,2,6,4,6,2,2,0,0,215.1591,0,0,0,1,0,1,9.840486,1,1,0,0,1,1,1,1,0,52.98033,0,0,0,5368.841578
5585,38,0,0,2,0,18,1,58762.0,4,4,3,4,4,3,6,2,0,1,220.1185,0,0,0,1,0,0,11.03118,0,1,0,0,1,1,0,1,0,58.67143,0,0,0,5303.936549
5586,22,9,0,1,0,10,0,71459.96,3,4,4,2,3,4,4,3,1,0,114.9838,0,0,0,0,1,0,8.510764,1,1,0,0,0,0,0,1,1,62.65335,1,0,1,5678.725935
5587,45,3,1,0,1,13,0,79363.76,5,4,5,2,5,3,4,3,0,0,212.6415,0,1,0,0,0,0,9.865242,1,0,0,0,1,1,0,1,0,60.34933,0,0,0,6009.463821
5588,67,3,0,0,1,11,1,22326.55,5,4,4,5,3,5,4,3,1,1,160.0013,1,0,0,0,0,1,10.51705,0,1,0,0,0,0,1,0,1,40.35976,0,0,0,3653.777417
5589,71,0,0,0,1,9,0,23360.78,3,3,3,2,4,1,2,3,0,0,140.0342,1,0,0,1,0,1,13.01854,0,1,0,1,0,0,0,1,0,70.49798,0,0,0,5939.80671
5590,36,0,0,2,0,12,0,106700.6,3,4,3,3,6,4,3,4,0,1,79.97886,0,0,0,0,0,0,8.844759,1,1,1,0,0,0,0,0,0,69.7635,0,0,1,5757.753614
5591,83,0,0,1,1,12,0,50525.18,3,3,2,2,4,4,5,4,1,0,187.4974,1,1,0,0,0,1,9.835454,0,1,1,0,1,0,0,1,1,61.02521,1,0,0,5779.744736
5592,78,3,0,1,1,13,0,38259.59,5,5,5,2,5,4,2,3,1,0,270.1604,1,0,0,0,1,1,10.94626,0,1,0,1,1,1,0,1,0,58.2745,1,0,0,6019.460078
5593,74,6,0,0,0,16,0,48478.65,4,4,3,6,2,4,4,4,0,1,149.9378,0,0,0,0,1,0,6.224191,0,1,1,0,1,0,0,0,0,65.49323,1,0,0,6135.141648
5594,89,4,0,1,1,9,0,14208.46,4,3,4,5,4,3,4,3,1,0,127.5067,0,1,0,0,1,0,10.42188,1,1,1,0,0,0,0,1,0,62.79035,0,0,0,5401.505392
5595,77,1,0,2,1,12,1,62758.96,1,1,1,3,3,4,3,3,1,0,194.9882,1,0,0,0,0,1,11.67521,1,1,1,1,1,0,1,0,0,41.58309,0,0,0,3819.338688
5596,88,1,1,3,0,10,1,51179.24,5,5,5,5,4,5,3,5,1,0,265.1283,1,0,0,0,1,1,8.490049,0,1,0,1,1,1,0,0,0,47.99239,0,0,0,4579.647107
5597,58,0,0,0,0,4,0,58834.68,3,3,3,3,3,5,4,4,0,0,107.4806,0,1,0,1,0,1,8.796769,1,1,0,0,0,1,0,0,0,48.29494,0,0,1,4197.55311
5598,79,4,0,0,0,11,1,42887.04,2,2,4,2,6,2,3,4,1,1,147.4421,0,0,0,0,0,0,7.539443,1,1,1,0,1,0,1,0,0,43.00021,0,0,2,3788.951502
5599,45,1,0,1,1,14,1,220383.0,5,3,4,2,4,3,1,6,1,0,182.4676,1,0,0,0,0,0,7.925637,1,1,0,0,0,1,1,0,1,59.60867,1,0,2,5326.92968
5600,88,1,0,2,0,17,0,17824.03,3,3,2,4,3,3,2,2,1,1,104.9643,0,0,0,0,0,0,11.96892,1,1,0,0,0,0,0,1,0,67.91991,0,0,0,5967.092974
5601,60,8,0,1,1,13,1,46550.44,3,4,3,1,5,3,3,3,1,0,235.1591,0,0,0,0,0,1,13.44192,0,1,1,0,1,1,0,1,0,60.99804,0,1,1,5876.124132
5602,72,1,0,1,1,8,0,42700.87,3,2,1,3,4,3,2,3,0,0,162.5299,1,1,0,0,1,1,15.71134,1,0,0,0,0,0,0,1,0,60.40651,0,0,1,5234.429593
5603,50,8,0,1,0,18,0,116562.7,3,2,2,1,4,3,3,2,1,0,119.9568,0,0,0,1,0,1,9.336313,1,1,0,0,0,1,1,0,0,47.17819,0,1,0,4839.103673
5604,59,1,0,1,1,9,1,50308.74,3,3,3,3,3,3,4,3,0,1,124.9781,0,0,0,0,0,0,16.29437,1,1,0,0,0,0,0,0,0,68.83272,0,0,0,5722.009817
5605,88,4,0,1,0,9,1,130048.4,3,3,3,4,4,3,4,3,0,0,149.9598,0,1,0,1,0,1,10.55942,1,1,1,0,1,0,0,0,0,53.49141,0,0,0,4611.987
5606,21,0,1,2,0,15,0,39441.87,3,2,3,4,3,3,2,3,0,0,257.6375,1,1,0,0,1,1,6.388387,1,1,0,0,1,1,1,1,0,57.27044,0,0,1,5899.517682
5607,63,4,0,0,0,14,1,28253.53,4,4,5,3,5,4,2,2,1,0,184.9647,0,1,0,1,1,1,8.305023,0,1,0,0,1,0,0,1,0,59.43102,0,0,1,5361.231393
5608,41,4,1,1,0,10,0,106862.5,1,2,2,5,2,2,3,3,0,1,175.1331,0,0,0,1,0,0,8.006363,1,1,0,0,1,1,0,0,0,39.61469,0,0,0,3851.447958
5609,80,0,0,0,1,10,1,41893.09,3,3,4,1,4,3,3,3,1,0,172.4579,0,1,0,1,1,0,4.545308,1,1,1,0,0,1,1,0,0,61.47987,0,0,0,5356.753961
5610,34,8,0,0,1,10,0,69150.98,4,5,2,4,3,5,2,2,1,0,130.0244,0,1,0,1,1,1,11.46918,1,1,1,0,0,0,1,1,0,58.54353,0,0,0,5432.197233
5611,62,3,0,1,1,12,0,38691.22,2,3,2,3,4,3,3,4,1,0,152.4742,0,0,0,0,0,0,14.09089,1,1,0,0,1,0,0,1,0,49.7446,1,1,0,4869.487736
5612,19,8,0,1,0,13,0,93517.61,4,3,3,2,4,2,3,3,1,0,124.9607,1,0,0,1,0,0,12.85222,1,1,1,1,0,0,1,0,0,66.00869,0,0,0,6319.838076
5613,45,3,0,0,1,13,0,7998.07,6,5,4,4,3,5,5,5,0,0,165.0182,1,0,0,0,0,1,7.45222,1,1,0,1,0,1,0,1,0,70.02121,1,0,0,6274.153212
5614,85,0,0,1,1,13,1,19354.83,4,4,5,3,4,3,3,5,0,0,242.6281,0,0,0,0,1,0,6.473077,0,1,0,0,1,1,0,0,0,60.81561,0,0,0,5500.343313
5615,39,6,0,1,1,14,0,46288.04,4,4,3,4,3,5,4,4,1,1,129.9915,0,0,0,0,1,1,5.375651,0,1,0,0,0,0,0,0,0,60.5779,0,0,1,5930.097335
5616,59,2,0,0,0,4,1,5884.45,3,3,4,4,4,3,4,3,0,0,149.9598,0,0,0,1,0,1,2.970156,1,1,0,1,1,0,0,0,0,51.58472,0,0,0,4489.267692
5617,23,0,0,0,0,15,1,32255.86,2,2,4,4,4,3,3,2,0,1,245.132,0,0,0,0,1,1,10.0547,0,0,0,0,1,1,1,1,0,55.31656,0,0,0,5247.418341
5618,18,2,0,1,0,13,1,47145.15,3,2,2,3,4,4,4,3,1,0,137.4392,0,0,0,1,0,0,6.182063,0,1,0,0,0,1,1,0,0,63.30929,0,1,0,5592.361956
5619,35,8,0,1,0,16,0,33081.5,2,2,4,4,3,4,3,4,1,0,182.4433,1,0,0,0,1,0,16.2337,1,1,1,0,1,0,0,0,0,53.27752,1,1,0,5477.886159
5620,79,0,0,4,0,10,1,48011.59,2,2,1,6,3,2,2,2,0,1,262.6106,1,0,1,0,1,0,8.447596,1,1,0,0,1,1,0,0,0,65.90305,0,0,0,5884.613452
5621,77,2,0,1,0,12,1,54548.92,3,3,3,4,3,3,4,3,1,0,210.127,0,1,0,0,0,1,9.987264,1,1,1,0,1,1,0,0,0,60.87582,0,0,2,5536.195731
5622,38,0,0,2,0,13,0,48724.89,4,3,5,3,2,5,5,4,1,0,242.6435,1,0,0,1,1,0,12.87371,1,1,0,1,1,1,0,1,0,66.0517,0,0,0,6121.654756
5623,24,0,0,3,1,11,1,11566.91,4,3,2,4,3,4,3,3,0,0,160.0013,1,0,0,0,0,1,6.888013,1,1,0,0,0,0,1,0,0,57.31571,0,1,0,5009.452903
5624,26,0,0,0,1,4,0,9362.64,2,1,2,3,2,2,1,3,1,0,194.9663,1,0,0,1,1,0,12.49043,1,1,0,0,1,0,0,0,0,58.97505,0,0,0,5813.10524
5625,54,7,0,0,1,13,0,54726.01,5,4,4,2,4,3,3,2,0,1,92.5018,0,0,0,0,0,0,8.218342,1,1,1,0,0,0,0,0,0,62.37954,1,0,0,5394.351469
5626,48,3,0,3,1,12,0,28251.23,2,3,2,2,4,2,2,3,0,1,177.4876,0,0,0,0,1,1,6.038077,1,1,0,0,1,0,1,1,0,70.56358,0,0,0,6708.158084
5627,69,1,0,1,0,8,0,49245.97,4,4,4,2,3,4,4,3,1,0,127.4586,0,0,0,0,1,0,15.43806,0,1,1,0,0,1,0,0,0,65.07415,1,1,0,5632.965693
5628,87,0,0,0,0,9,0,67379.0,3,2,3,3,4,2,3,4,0,0,112.4844,1,0,0,0,0,0,10.444,1,1,1,1,0,0,0,0,1,56.20378,1,0,0,4551.440341
5629,23,0,0,0,1,10,0,8549.99,4,2,3,3,5,3,2,3,0,0,162.5119,1,1,0,1,0,1,7.733514,1,1,0,0,1,0,1,0,0,54.2897,0,0,0,4924.466653
5630,21,1,0,0,1,15,1,23794.39,2,3,3,3,2,4,3,2,1,1,174.9755,0,0,0,0,1,1,9.368647,1,1,1,0,0,1,1,0,0,60.15898,0,0,1,5547.950501
5631,73,4,0,0,0,16,1,32631.96,2,4,5,2,4,3,3,4,1,0,184.9647,0,1,0,1,1,1,9.687778,1,1,0,0,1,0,0,1,0,61.84801,0,0,0,5526.487954
5632,48,1,0,1,1,10,0,61763.76,4,5,4,3,4,3,4,3,0,0,140.0013,1,0,0,0,0,1,8.187755,0,1,1,1,0,0,0,0,0,56.9978,0,0,0,5348.99535
5633,39,8,0,0,1,13,1,58807.77,1,2,2,3,5,2,2,3,1,1,137.4872,0,0,0,0,0,0,10.7472,1,1,0,0,0,0,0,1,0,46.30619,0,0,0,4243.908817
5634,53,3,0,0,1,15,0,27857.09,5,4,4,2,4,4,4,4,1,0,152.4579,0,1,0,0,1,0,5.365486,0,1,0,0,0,1,1,0,0,66.7449,0,0,1,6382.531232
5635,34,6,0,1,0,10,0,24721.14,5,4,4,4,4,3,5,4,0,0,139.9512,0,0,0,0,0,0,7.323119,1,1,1,0,1,0,1,1,0,65.29309,1,1,0,6160.220905
5636,18,4,0,0,0,9,1,51899.15,1,1,2,2,5,2,1,2,0,0,124.9643,0,0,0,0,0,0,5.072082,1,1,0,0,0,0,0,1,0,58.05485,0,0,0,4984.849588
5637,86,0,0,1,1,12,0,54397.09,4,4,4,3,4,3,4,4,0,0,149.9913,1,1,0,0,0,0,12.96235,1,1,1,0,0,1,1,0,1,56.79909,0,0,1,4884.456533
5638,81,2,0,1,1,13,0,21145.92,3,4,4,3,4,4,3,3,1,0,129.9915,0,0,0,0,1,1,12.02273,0,1,0,0,0,0,0,0,1,71.93174,0,1,2,6599.564823
5639,45,2,0,1,0,17,1,48863.25,3,2,2,4,4,2,3,2,1,0,182.4833,1,0,0,0,1,1,9.966641,0,1,0,1,0,0,1,1,0,59.85396,1,0,1,5305.602924
5640,61,2,1,1,1,13,0,14976.0,2,2,2,3,4,4,4,3,1,0,184.9797,1,0,0,0,0,0,8.297271,1,1,0,0,1,0,0,1,1,69.32327,0,1,1,6518.166442
5641,56,3,0,0,0,7,0,17885.01,4,3,4,4,4,4,3,3,0,0,147.4564,1,0,0,1,1,0,7.935437,0,1,1,1,0,0,0,0,0,61.0911,0,0,0,5653.372513
5642,72,2,0,0,0,16,1,69163.69,5,5,4,3,4,3,3,3,1,0,172.4555,0,0,0,0,1,1,4.150543,0,1,0,0,1,0,1,0,0,64.91322,0,0,0,5715.030445
5643,78,0,0,3,1,8,1,72121.31,4,5,4,4,4,5,6,5,1,0,252.6378,1,0,0,1,0,0,7.291041,1,1,0,0,1,1,0,0,0,67.93291,0,0,0,6131.484263
5644,85,3,0,1,0,12,1,16055.06,5,5,5,3,4,4,4,5,0,0,169.9378,0,0,0,0,1,0,3.492741,1,1,1,1,1,0,0,0,0,47.64072,0,0,1,4130.432282
5645,27,1,0,1,0,14,0,28377.8,4,3,3,5,4,3,4,3,0,0,117.472,0,0,0,1,0,0,6.516318,0,1,0,0,0,1,0,1,0,71.3084,0,1,1,6144.768685
5646,42,0,0,2,0,10,0,73776.62,3,4,4,4,1,5,4,4,1,1,187.6422,0,0,0,0,0,0,12.92975,1,1,1,0,1,1,1,1,0,65.21792,0,0,0,5874.281225
5647,21,0,0,4,0,13,0,23445.49,3,3,4,3,4,3,3,3,0,0,147.4713,1,0,0,0,0,0,8.435589,0,1,0,0,1,0,0,0,0,48.98002,0,1,1,4335.611406
5648,24,2,0,1,0,10,0,114405.4,2,4,5,3,3,4,3,4,0,0,149.9447,1,0,0,0,0,0,10.8124,0,1,0,1,0,1,0,0,0,64.19627,0,0,1,6083.758176
5649,54,1,0,1,1,16,1,44990.6,2,2,2,4,3,3,1,2,1,0,174.9919,0,1,0,0,0,1,7.534976,0,1,0,0,1,0,0,1,0,71.71986,0,0,1,6296.461831
5650,61,4,0,2,0,17,0,10568.63,2,1,2,2,4,4,3,3,1,1,129.9483,0,0,0,0,0,0,14.19495,0,1,0,0,0,1,0,1,0,67.1766,0,0,0,6247.6461
5651,39,1,0,0,0,13,1,38381.92,4,4,4,5,4,6,4,2,0,0,222.6362,0,0,0,1,0,1,10.6514,1,1,1,1,1,1,0,1,0,61.91778,0,0,0,5672.644392
5652,78,2,1,1,0,11,0,48148.86,5,4,3,4,3,3,3,6,1,0,245.1283,1,0,0,0,1,1,12.16455,0,0,0,0,1,1,0,0,0,48.08209,0,0,1,5064.062256
5653,36,2,0,0,1,15,0,29547.56,5,4,4,3,4,4,3,3,0,1,140.0013,1,0,0,1,0,1,11.08317,1,1,1,0,0,0,0,0,0,41.94323,0,0,1,4185.58497
5654,43,4,0,1,1,12,0,11962.55,4,4,3,4,3,3,4,3,0,0,127.4887,0,0,0,0,0,0,9.519194,1,1,1,1,1,0,0,0,0,50.58158,1,0,0,4531.04303
5655,77,1,0,0,0,19,0,35075.03,4,4,5,3,6,4,4,5,1,0,139.9512,0,0,0,1,0,0,5.987646,1,1,1,1,1,0,1,1,0,65.83916,0,0,1,5992.346598
5656,89,1,1,1,0,9,0,43120.73,4,2,4,6,2,3,5,6,0,0,220.1149,1,0,0,0,0,0,11.4493,1,1,0,1,1,1,0,0,0,57.40724,0,0,0,5545.047634
5657,83,0,0,1,1,15,0,12886.92,3,3,3,3,5,2,2,3,0,1,174.9699,0,0,0,1,1,0,12.79836,1,1,0,0,1,0,0,1,0,71.9056,0,0,0,6535.810581
5658,66,2,0,1,1,11,0,43202.68,4,5,4,2,4,3,3,2,0,0,127.4738,0,0,0,0,1,0,10.72389,1,1,0,0,0,0,0,0,0,60.76709,1,0,0,5576.448425
5659,22,0,0,0,0,13,0,43147.9,4,3,4,4,4,4,5,3,0,0,127.4783,1,0,1,0,0,1,9.462909,1,1,1,0,0,0,0,0,0,66.22209,1,0,0,6070.299747
5660,38,0,0,2,1,20,1,92352.67,5,3,3,2,5,3,4,4,0,1,187.4847,0,0,0,0,1,1,7.82306,1,1,0,0,0,1,0,1,0,61.18403,0,0,1,5502.689262
5661,53,6,0,1,0,14,1,75181.43,4,4,5,6,2,5,3,6,0,1,172.4624,1,0,0,1,0,1,7.778555,1,1,1,0,0,1,0,0,0,54.65604,0,0,0,4991.819551
5662,35,1,0,0,1,14,0,9377.76,4,5,5,4,3,3,3,1,0,0,159.9942,1,0,0,0,0,0,7.510036,1,1,0,0,1,0,0,0,0,66.15315,0,0,1,5812.769976
5663,89,1,0,1,0,12,0,34774.75,3,5,4,5,3,4,4,3,1,1,115.0021,1,0,0,0,0,1,12.13849,0,1,1,0,0,0,1,0,0,68.76753,0,0,0,5762.602883
5664,41,1,0,0,0,9,0,25377.95,3,4,3,4,3,3,4,3,1,0,149.9378,0,0,0,0,1,0,7.175155,1,1,0,1,1,0,0,0,0,54.8774,1,0,1,5301.860931
5665,38,0,0,1,0,15,1,45285.69,1,1,2,2,3,2,2,2,0,0,232.6228,0,1,0,1,1,1,9.353272,0,1,0,0,1,1,0,0,1,67.0795,0,0,0,6157.745923
5666,22,7,0,1,0,13,0,37522.18,3,3,3,4,4,2,3,3,1,0,187.4673,1,0,0,0,1,1,14.83824,1,1,1,1,0,1,0,1,0,65.32463,0,0,2,6557.26466
5667,25,1,0,0,1,13,0,60004.11,4,3,3,3,6,3,3,4,0,0,129.9621,0,0,0,0,0,0,10.79749,0,1,0,0,0,1,0,0,0,52.14985,1,0,0,5075.832913
5668,61,1,1,1,1,9,0,28191.63,1,2,2,5,3,3,1,1,1,0,235.1555,1,0,0,0,0,1,10.53761,1,1,0,0,1,1,1,0,0,42.6954,0,1,0,4638.796434
5669,19,3,0,1,0,11,0,23399.32,3,4,3,1,3,4,4,4,1,0,159.9476,1,1,0,0,0,0,12.01345,0,1,0,0,1,0,0,0,0,45.59475,1,0,0,4652.920592
5670,41,0,0,0,1,14,1,15905.01,4,3,3,2,5,2,3,2,0,0,227.4754,1,0,0,0,1,0,4.292596,0,1,0,1,1,0,0,1,0,58.42233,0,0,0,5227.179847
5671,41,3,0,1,0,13,1,44378.6,5,4,3,5,3,5,3,4,0,0,192.4404,1,0,0,0,1,0,10.30107,1,0,0,0,0,1,1,0,0,71.55357,0,0,0,6342.143374
5672,44,3,0,0,0,9,1,48375.59,3,1,2,4,3,3,2,3,0,0,252.624,1,0,0,0,0,0,9.696499,1,1,0,1,1,1,0,1,0,71.04194,0,0,0,6462.182186
5673,88,3,0,0,1,9,0,28345.06,3,2,4,5,2,4,3,3,0,1,162.497,1,0,0,1,1,1,10.1548,0,1,1,0,0,0,1,0,0,66.77188,0,0,1,6174.276271
5674,84,1,0,2,1,14,0,50270.9,5,4,5,2,4,4,4,3,1,0,125.0073,1,0,0,0,0,0,10.51502,1,1,1,0,0,0,1,0,1,57.50673,1,1,0,4866.25354
5675,53,1,0,2,0,11,1,21981.45,5,5,5,4,3,4,4,3,1,0,149.9483,0,0,0,1,0,0,7.615853,0,1,1,0,0,1,0,1,0,61.60654,0,1,0,5311.628616
5676,63,3,0,0,1,11,0,20532.33,3,3,3,2,5,4,3,4,1,0,92.5018,0,1,0,0,0,0,6.69757,1,1,0,0,0,0,1,0,0,68.00844,1,0,0,5785.21074
5677,70,2,0,2,0,12,0,28825.12,4,5,4,3,4,3,4,3,0,1,139.9861,1,0,0,0,0,1,10.7725,1,1,0,0,0,1,0,0,0,70.41492,0,0,0,6104.192973
5678,56,1,0,0,0,10,0,135516.9,5,4,4,5,4,3,5,4,1,0,129.9598,0,0,0,0,0,1,12.02785,0,1,0,1,1,0,0,0,0,68.32614,0,0,0,6335.855442
5679,72,0,0,1,0,10,0,19423.67,3,4,4,3,4,4,4,4,1,0,172.4404,1,1,0,1,1,0,4.422037,1,1,1,0,0,1,0,0,0,54.71778,0,0,0,5229.211184
5680,86,0,0,1,0,17,1,44607.35,2,3,3,3,4,1,2,3,1,0,134.9509,0,1,0,1,1,0,19.01962,0,1,1,0,0,0,1,0,0,39.13842,0,0,1,3260.745232
5681,48,2,0,1,1,12,0,39445.97,5,6,4,4,3,5,3,5,0,0,142.4713,0,0,0,0,0,0,10.97816,1,1,0,0,0,1,0,1,1,57.49365,0,1,0,5473.390798
5682,25,3,0,1,0,13,0,44804.59,3,4,2,5,3,3,2,3,0,0,127.4586,0,0,0,1,1,0,8.867392,1,1,0,0,0,1,0,0,0,60.23114,0,0,2,5394.915308
5683,56,1,0,2,0,13,1,19230.44,5,4,4,2,4,4,5,5,1,0,169.9447,1,0,0,0,0,0,8.723478,1,1,0,1,0,1,1,0,0,47.55305,0,0,0,4217.907706
5684,85,3,0,2,0,16,1,70395.54,3,3,3,2,5,2,2,1,0,0,275.1198,1,0,0,1,1,0,6.1871,1,1,1,0,1,1,0,1,0,67.72122,0,1,0,6149.65603
5685,46,1,0,0,1,17,1,25683.78,3,3,3,5,2,3,5,3,1,0,277.6513,1,0,0,0,1,1,9.444243,0,1,1,0,1,1,0,0,1,61.94735,1,0,0,5945.934734
5686,80,4,0,1,1,17,1,49646.02,3,4,3,2,3,4,2,5,0,1,179.9794,1,0,0,0,1,0,11.63026,0,1,0,0,0,0,0,0,0,68.29684,1,0,0,5867.544803
5687,22,2,0,1,0,11,1,103625.1,4,4,4,4,3,4,5,4,0,0,147.4421,0,1,0,1,0,0,10.2793,1,1,0,0,1,0,0,0,0,70.30403,0,0,0,6069.194377
5688,68,1,0,0,1,13,0,34214.34,2,3,4,4,4,3,4,4,0,0,149.9928,1,0,0,0,0,0,16.2496,1,0,1,0,0,0,0,1,1,37.5005,0,0,0,3614.976172
5689,86,0,0,2,0,11,1,26267.67,3,3,3,3,5,3,3,3,0,1,169.9447,1,0,0,0,0,0,10.87855,1,1,0,0,0,1,0,0,0,60.34404,0,0,1,5089.775857
5690,22,2,0,0,0,7,1,27464.49,4,5,5,2,5,4,3,4,1,0,159.9512,0,1,0,0,0,0,9.827132,1,1,0,0,1,0,0,1,0,57.36372,0,0,0,5095.502574
5691,75,1,0,2,0,10,0,20288.57,4,4,3,6,2,5,5,4,0,0,142.4526,0,0,0,0,1,1,4.295919,0,1,0,1,0,1,0,0,0,57.50491,0,0,0,5434.730554
5692,32,1,0,1,0,14,1,4202.7,2,2,4,5,1,5,4,5,0,0,214.9525,1,1,0,0,1,0,14.59844,1,1,0,0,1,0,1,1,1,42.67725,1,0,0,3912.208832
5693,48,2,0,0,0,12,1,26005.47,3,4,4,3,5,3,4,3,0,0,147.4601,0,0,0,0,1,0,7.680029,1,1,0,0,0,0,1,1,0,65.4426,0,1,0,5524.247776
5694,67,1,0,0,0,12,0,91971.88,3,2,4,3,4,4,3,4,0,0,149.9776,1,0,0,1,0,0,9.063775,1,0,0,0,0,1,0,1,0,63.15946,0,1,0,5417.867266
